m_parcela;m_plantio;matgen;espacamento;medicao;idade;dapmin;dapmed;dapmax;s2dap;dg;g;htmin;htmed;htmax;s2ht;ddom;hdom;vtcc
124;33;13;5,00 X 3,00;1;2,379192334;4,965634224;10,62942813;12,63690248;2,726341198;10,75409216;5,449901336;10,61063581;13,42238102;15,1;0,991601726;12,07986018;14,3;36,06966945
125;33;13;5,00 X 3,00;1;2,379192334;6,493521678;10,16081885;11,90478974;1,002854687;10,20910421;5,675540604;10,20349259;13,05684436;14,3;0,620403146;11,27612772;13,85;36,8161967
126;33;13;5,00 X 3,00;1;2,379192334;3,023943919;9,820198616;11,65014183;2,754300622;9,956505378;4,879106987;10,9620448;12,81571327;13,7;0,239139436;11,13686714;13,0625;30,59870458
127;33;13;5,00 X 3,00;1;2,379192334;6,366197724;10,63644727;11,55464887;1,025703531;10,68363183;6,215410086;9,015515994;13,40776137;14,7;1,023067057;11,4750714;14,1875;41,67929964
131;35;13;5,00 X 3,00;1;2,412046543;7,734930234;10,5727853;12,38225457;0,761324092;10,60780806;4,595624447;11,8;13,04919335;14;0,167743982;11,69390944;13,2;29,34531524
132;35;13;5,00 X 3,00;1;2,412046543;7,321127382;9,871975431;11,52281788;0,874240496;9,915291092;5,250609638;11,79836012;13,04271031;14,6;0,322499443;11,21644461;13,875;34,28872939
133;35;13;5,00 X 3,00;1;2,412046543;8,05324012;10,60695353;12,47774754;1,360242246;10,66943254;5,245222774;12,18964316;13,10750757;14,2;0,165253708;12,07588131;13,5125;33,5559784
134;36;13;5,00 X 3,00;1;2,379192334;6,398028712;10,58513001;11,84112777;0,753741579;10,61993483;5,669092707;9,230431992;12,74130577;13,4;0,391195377;11,53077563;13,0875;35,17695914
135;36;13;5,00 X 3,00;1;2,379192334;5,029296202;10,80564622;12,44591655;1,425931099;10,87008835;6,063045754;7,5;13,02801358;14,6;1,167610847;12,1673954;14,0625;38,70103249
136;36;13;5,00 X 3,00;1;2,379192334;7,193803428;10,3113679;12,25493062;0,866231751;10,35246612;5,723826092;10,11830827;12,50913141;13,5;0,375567433;11,49894464;13,0125;35,0700205
137;37;13;5,00 X 3,00;1;2,373716632;7,894085177;10,22769453;11,4591559;0,502689154;10,25172921;5,282799256;10,64778231;12,50767368;13,4;0,25964786;11,06524742;12,9125;32,49169208
138;37;13;5,00 X 3,00;1;2,373716632;8,498873961;10,22881899;11,68197282;0,40709579;10,24826736;5,059264016;11,21398922;12,56342967;13,7;0,298998105;11,14084602;13,3;31,33858742
139;37;13;5,00 X 3,00;1;2,373716632;7,957747155;9,776918183;10,88619811;0,540408077;9,803996168;5,334709232;10,70998213;12,14696306;13,4;0,243844516;10,74693753;12,4625;31,81992156
140;37;13;5,00 X 3,00;1;2,373716632;5,029296202;10,82137864;12,73239545;1,633446221;10,89522753;6,836973801;7,033094649;12,98304283;14,5;1,403446371;12,13954328;13,98019091;43,43754474
141;37;13;5,00 X 3,00;1;2,373716632;6,939155519;10,41208391;11,55464887;0,742817593;10,44707026;6,514671248;9,632648153;12,66171576;13,8;0,456751206;11,44324041;13,275;40,46164032
190;52;13;5,00 X 3,00;2;3,312799452;9,199155711;12,43955035;13,84648005;1,188490496;12,48564324;7,920264614;11,54036917;16,14549068;17,5;1,536954806;13,66822651;17,18;63,46515369
191;52;13;5,00 X 3,00;2;3,312799452;10,98169107;11,60770052;12,25493062;0,117066729;11,61257404;7,205416393;14,22321264;14,94297777;15,6;0,137671987;12,13556441;15,4;53,18561233
192;52;13;5,00 X 3,00;2;3,312799452;9,230986699;12,00849716;13,36901522;1,015844008;12,0493601;8,089986536;11,59172783;15,60567708;18,5;2,211656946;13,15415605;16,875;63,57721703
193;52;13;5,00 X 3,00;2;3,312799452;6,016056849;11,51563024;12,73239545;1,333839998;11,57154063;7,391897996;5,838702592;14,94282413;16,5;3,470414571;12,52549402;16,275;55,66787521
206;57;13;4,50 X 2,00;2;3,323750856;5,888732894;10,39154454;12,73239545;1,485584015;10,46136083;9,079139583;10,92299557;15,41598421;16,7;1,033018687;12,15943765;16,56;73,40939807
207;57;13;4,50 X 2,00;2;3,323750856;6,207042781;9,713348604;12,00028271;1,063093035;9,76687207;7,928421809;11,38409662;15,01437057;16,5;0,91309001;11,29363476;16,05502324;63,50753145
208;57;13;4,50 X 2,00;2;3,323750856;5,315775099;9,191666066;11,01352206;1,129673981;9,251715981;7,226574726;12,64346116;14,51923179;16;0,512321545;10,72067697;15,3;55,79502826
213;59;13;3,5 X 3,00;2;3,285420945;6,493521678;10,14135297;11,96845172;1,718471752;10,22386051;7,124015196;11,61414246;15,1682705;16,8;1,186121793;11,77109959;16,06;57,0441183
214;59;13;3,5 X 3,00;2;3,285420945;6,079718826;11,38412572;15,11971959;3,267574634;11,52337162;8,802033681;11,02232692;16,0908461;18,5;2,068992301;13,96743781;17,5;73,62825411
215;59;13;3,5 X 3,00;2;3,285420945;9,835775483;11,85125581;13,36901522;0,577897045;11,87505904;9,234439902;15,07949584;16,45709351;17,9;0,286258553;12,98704336;17,06;77,02756958
216;59;13;3,5 X 3,00;2;3,285420945;5,952394872;11,44217938;13,27352225;2,030135713;11,52859447;9,160602584;10,83051367;16,01420203;17,3;1,187822013;13,1525645;16,72;75,3671683
247;70;13;5,00 X 3,00;2;3,329226557;9,230986699;12,07455502;13,68732511;1,032101832;12,11579866;8,314827073;15,21544655;16,57287054;18;0,611657272;13,40880396;17,725;69,74512245
248;70;13;5,00 X 3,00;2;3,329226557;7,193803428;11,62139126;13,05070533;1,222970655;11,67220009;5,865657947;14,06898571;15,96059306;16,3;0,158270702;12,66342831;16,06666667;47,33437778
249;70;13;5,00 X 3,00;2;3,329226557;11,30000096;12,57653337;14,00563499;0,359715158;12,5903337;7,737138976;15,7;16,1397016;16,41811038;0,054201458;13,47724058;15,82;61,50394763
250;71;13;4,50 X 2,33;2;3,370294319;5,665915974;9,901158054;12,89155039;2,512762312;10,02386057;6,479644449;10,12468771;12,65955046;13,7;0,799296876;12,10214187;13,29;40,13290251
251;71;13;4,50 X 2,33;2;3,370294319;6,207042781;9,323518643;10,98169107;0,830149255;9,36690148;6,9633794;7,919206377;12,22639109;14,1;1,679856059;10,83845162;13,88152747;43,0269128
252;72;13;5,00 X 3,00;2;3,331964408;6,68450761;11,20348119;13,1461983;1,28485284;11,25883638;6,63378732;8,860763549;13,97976888;15,57625895;1,333734158;12,46501514;14,91525179;45,99494424
253;72;13;5,00 X 3,00;2;3,331964408;6,525352667;10,33658304;12,19126864;1,269165451;10,39575917;5,713732453;8,616170193;13,08904631;14,4;1,193110717;11,84112777;13,875;37,02843328
254;72;13;5,00 X 3,00;2;3,331964408;4,61549335;10,88892648;13,59183214;5,277425388;11,12184165;7,451957845;5,297074767;13,73877012;16,5;8,163463207;12,99340955;16,2;54,00236314
255;72;13;5,00 X 3,00;2;3,331964408;7,862254189;11,76579443;14,22845191;1,515449298;11,82788454;7,384656365;12,99017958;14,46419048;15,5;0,410968574;13,42471945;15,1;51,83224786
264;77;13;4,50 X 2,33;2;3,370294319;5,411268065;9,954216371;11,77746579;1,775645328;10,04095488;6,796812937;9,343176365;13,43189356;14,8;1,406381988;11,53555028;14,71195175;46,2041673
265;77;13;4,50 X 2,33;2;3,370294319;5,506761031;11,16272982;13,68732511;3,567318685;11,31646486;6,74693649;12,05341749;14,51917544;16;1,172576542;13,1525645;15,53432589;48,53720685
266;77;13;4,50 X 2,33;2;3,370294319;7,193803428;9,364232698;11,61831085;0,6754869;9,399395296;6,214013433;10,25267226;12,63885569;14,2;0,551852666;10,65064879;13,3;39,80360219
267;77;13;4,50 X 2,33;2;3,370294319;3,183098862;11,02906743;13,68732511;6,006192975;11,29189277;7,674252412;5,696185666;14,31880756;16;4,191525862;13,39023588;15,8;55,77929514
268;77;13;4,50 X 2,33;2;3,370294319;8,562535938;10,37400856;11,77746579;0,754857813;10,40950314;7,585947124;11,947025;13,82659644;15,9;0,887479252;11,66924043;15,04;52,8228431
280;82;13;5,00 X 3,00;2;3,277207392;3,978873577;9,308152732;11,14084602;2,909882987;9,458510031;4,834202403;11,21407315;13,14005596;14;0,206336189;10,94349389;13,5;32,2777208
281;82;13;5,00 X 3,00;2;3,277207392;4,901972247;9,448016167;11,61831085;2,675351313;9,584325201;5,156865949;11,81407682;13,09374885;13,7;0,15107939;11,20450799;13,3;33,87283235
288;85;13;5,00 X 3,00;2;3,285420945;8,021409132;10,72045744;12,09577567;0,831295391;10,75782682;5,724101708;11,26884239;13,80443649;15;0,747641202;11,83476157;14,58;39,38093589
289;85;13;5,00 X 3,00;2;3,285420945;9,230986699;10,50847038;11,77746579;0,480313653;10,53053906;6,122354316;12,49041381;13,38924833;14,1;0,178192825;11,44324041;13,65;40,67363107
290;86;13;5,00 X 3,00;2;3,285420945;9,867606472;10,85648918;12,09577567;0,343928353;10,87179017;6,073722921;13,48520213;13,77871991;14,1;0,02267658;11,69470522;13,86;41,26622318
291;86;13;5,00 X 3,00;2;3,285420945;8,403380995;11,10560456;13,84648005;1,442013539;11,16803321;5,921002621;12,88664645;13,90897908;14,9;0,246335021;12,52231092;14,4;40,64113579
310;92;13;5,00 X 3,00;2;3,277207392;8,594366927;11,74228417;15,59718442;1,715000116;11,8131751;8,99550957;9,357556446;14,68903012;18,5;5,053234069;13,74462089;17,82;67,24432643
311;92;13;5,00 X 3,00;2;3,277207392;8,912676813;10,40555018;11,61831085;0,389218832;10,42376913;6,947744463;9,915639795;12,31334325;14;0,866966002;11,33183195;13,2908201;41,11023088
312;92;13;5,00 X 3,00;2;3,277207392;9,549296586;11,26109642;13,05070533;0,696459301;11,29112066;7,063840926;11,00539557;13,55078581;15,8;1,113326103;12,68146587;14,76;47,15185936
313;92;13;5,00 X 3,00;2;3,277207392;8,371550007;11,19097982;13,33718423;0,871616132;11,22888486;8,163819365;8,962172822;13,60267533;16;1,962481345;12,55414191;15,02;54,71365864
340;100;13;5,00 X 3,00;2;3,277207392;7,321127382;11,86022636;13,36901522;1,829203736;11,9345381;7,604294293;12,19773301;16,44564171;17,6;1,317805777;13,32126874;17,375;64,18854463
341;100;13;5,00 X 3,00;2;3,277207392;8,785352859;11,21617936;13,62366313;2,273820888;11,31373971;6,502124843;13,91908012;16,01170229;18;1,481644043;13,29898704;17,58;54,01629285
342;100;13;5,00 X 3,00;2;3,277207392;7,798592212;10,57507586;13,20986028;1,269467273;10,63300269;6,348251409;12,80382241;15,4151695;17,3;0,673382327;12,66873347;16,375;51,08973345
353;106;13;5,00 X 3,00;2;3,238877481;5,729577951;10,73977556;12,47774754;1,575767832;10,81106622;7,539612893;12,40751596;13,81619201;16,3;0,401376084;12,17853625;14,64249119;51,46621016
354;106;13;5,00 X 3,00;2;3,238877481;8,689859893;10,23114987;13,1461983;0,951577425;10,27633026;6,273980685;12,8732302;13,48121023;14,6;0,160004869;11,98755031;13,83765791;42,19644816
355;106;13;5,00 X 3,00;2;3,238877481;5,793239929;9,191616792;11,4591559;1,335875127;9,262102341;5,27757601;11,90424572;12,88374657;13,9;0,219084208;10,70794457;12,94;34,38732155
365;110;13;5,00 X 2,40;2;3,216974675;6,302535746;10,69998682;12,73239545;1,569571652;10,77126039;7,760341892;12,41629159;13,93193329;14,92822794;0,298189982;12,2931278;14,65914887;53,6048334
366;110;13;5,00 X 2,40;2;3,216974675;9,867606472;10,90007315;11,93662073;0,338721776;10,91520185;5,950287978;13,54567435;14,21233577;15,2;0,211729431;11,73502447;14,78333333;42,06851095
367;111;13;5,00 X 3,00;2;3,238877481;6,047887837;10,69191931;12,44591655;2,095129917;10,78610322;6,462985279;13,1;14,14386616;15;0,156082055;12,10373342;14,45;45,10964826
368;111;13;5,00 X 3,00;2;3,238877481;8,085071109;10,59971921;13,30535324;1,433550004;10,66480964;5,95791868;13,17912287;13,97797888;15;0,164480135;11,41936717;14,375;41,95304092
369;111;13;5,00 X 3,00;2;3,238877481;8,435211984;11,28459887;12,98704336;1,062580311;11,33006951;6,767451927;13,33259474;14,2727269;14,9;0,125827653;12,5796067;14,64;47,73861973
397;129;13;5,00 X 3,00;2;3,238877481;5,920563883;10,88321395;12,73239545;2,435065693;10,99105617;6,664439002;12,26509766;14,73264425;15,8;0,723047406;12,36952218;15,44;49,61137771
375;115;14;5,00 X 3,00;2;3,247091034;4,456338407;10,36014914;14,64225476;5,364604716;10,61257311;13,66517101;8,682685144;13,61288119;15,8;1,429427334;13,94833921;15,04;93,02080472
376;115;14;5,00 X 3,00;2;3,247091034;5,76140894;9,741957832;12,73239545;2,707572985;9,876338566;6,238814421;10,38036278;13,1692496;15,1;0,877742398;12,0257475;14,22;41,66754217
377;115;14;5,00 X 3,00;2;3,247091034;5,729577951;9,987768454;12,66873347;2,458908599;10,10707448;6,854984869;10,34525578;13,27830284;14,3;0,801037369;11,98755031;13,96;45,92019158
225;63;15;"4,50 X 2,33;4,50 X 2,00";2;3,370294319;8,467042972;11,00617645;12,5732405;0,901676493;11,04601632;6,272645913;9,662548526;13,60146411;15,7;2,07157717;12,14352216;14,83993821;42,62697767
226;63;15;"4,50 X 2,33;4,50 X 2,00";2;3,370294319;8,339719018;10,79388824;12,00028271;0,709341813;10,82587787;5,966512748;9,445950556;13,17080807;15;1,454794337;11,79338128;14;38,8391979
227;63;15;"4,50 X 2,33;4,50 X 2,00";2;3,370294319;5,092958179;11,93025453;14,16478994;2,651923505;12,03813103;7,647080234;9,28242762;15,11469184;17,45380607;2,96057007;13,74037675;16,94230101;58,11428803
222;62;16;4,50 X 2,00;2;3,370294319;11,01352206;13,55265554;16,39295914;1,987054937;13,6229623;8,274844213;15,24705269;16,24597239;17,3;0,271438278;15,59718442;16,62;64,65875516
223;62;16;4,50 X 2,00;2;3,370294319;7,225634416;12,77711041;15,6608464;4,536819571;12,94926061;12,94210021;11,93919773;16,26873153;18,4;2,250188944;15,35845201;17,9;106,1537524
224;62;16;4,50 X 2,00;2;3,370294319;8,594366927;12,1601008;15,62901541;3,839921507;12,31373114;12,5584726;13,42968337;15,90600458;18,5;1,661343158;14,97329705;17,68;100,6550915
229;64;16;4,50 X 2,33;2;3,370294319;6,207042781;9,093364484;13,91014203;3,0554613;9,254991757;4,90056156;6,282536001;10,07218679;15,25780431;3,723438486;11,11538123;12,61156086;25,60004848
230;65;16;4,50 X 2,00;2;3,370294319;4,647324338;9,635793837;14,32394488;6,308466878;9,950871779;8,448470511;2,523816125;10,60898041;15,2;13,89739979;13,31331099;14,525;49,1229111
231;65;16;4,50 X 2,00;2;3,370294319;6,525352667;11,57435377;14,64225476;3,150147383;11,70644305;10,53293999;5,795579806;15,31853003;20,5;10,89904817;14,32394488;18,74072524;80,58491782
232;65;16;4,50 X 2,00;2;3,370294319;4,456338407;11,68612469;15,72450838;6,210340493;11,94323421;11,74745463;3,249546832;15,07540302;19;12,85643541;15,04809987;18,425;90,1687555
234;65;16;4,50 X 2,00;2;3,370294319;7,512113314;12,99149969;16,2338042;4,418100287;13,15708184;16,47912048;7,593688436;16,18538178;20,8;9,623234563;15,91549431;19,925;138,7630494
235;66;16;"4,50 X 2,33;4,50 X 2,00";2;3,370294319;8,021409132;12,47639303;17,18873385;3,331042169;12,6063695;13,49951158;8,735316391;15,23821796;19,7;7,627669289;15,83591684;19,075;104,2480408
236;66;16;"4,50 X 2,33;4,50 X 2,00";2;3,370294319;5,029296202;11,86841147;18,71662131;7,129085574;12,15806466;11,69540701;3,606042383;13,46986211;17,5;8,448799272;16,56007183;16,725;80,62779573
237;66;16;"4,50 X 2,33;4,50 X 2,00";2;3,370294319;6,079718826;10,58176327;12,76422644;1,740846977;10,66160981;5,726595105;9,295910537;12,44991175;14,6;1,919987625;12,20718414;13,9;34,26853239
238;66;16;"4,50 X 2,33;4,50 X 2,00";2;3,370294319;3,469577759;11,51689584;15,11971959;4,449652743;11,70406178;10,51928442;8,109339308;13,73657384;17,55878591;4,271236698;14,84119844;17,09269335;71,84998931
13;4;17;5,00 X 3,00;1;2,140999316;6,493521678;10,87840276;13,05070533;1,466942054;10,94425197;8,664559642;6,503905146;10,90020825;13,3;1,342400822;12,68783206;12,32;45,21112535
14;4;17;5,00 X 3,00;1;2,140999316;7,098310462;9,442569153;11,4591559;1,441590649;9,517112817;2,865740008;7,247529295;9,55693645;11,5;1,20537822;10,87640396;10,69904504;13,17907396
15;4;17;5,00 X 3,00;1;2,140999316;4,13802852;9,484386334;11,77746579;2,467979802;9,611096305;4,707424566;3,155463061;9,587646862;11,3;2,818850266;11,06524742;10,925;22,14725357
16;4;17;5,00 X 3,00;1;2,140999316;6,079718826;10,49340371;12,60507149;3,222576489;10,64282135;4,752231421;5,965076087;10,32254199;12,1;2,509712315;12,37164424;11,68888889;24,01276596
37;10;17;TESTE;1;2,102669405;3,756056657;8,591435125;10,40873328;1,083168781;8,653419791;5,959608835;8,213643678;10,21394282;11,6;0,478821646;10,02278254;11,0125;29,37294626
38;10;17;TESTE;1;2,102669405;7,671268257;9,605724247;11,36366294;0,661574189;9,639579278;6,422272254;9,47817205;10,92364581;11,97470085;0,301711368;10,79070514;11,6676934;33,29911629
39;10;17;TESTE;1;2,102669405;8,021409132;10,59096569;12,41408556;0,988374507;10,63636307;4,738871323;9,780597561;11,57135308;12,8;0,413893331;11,70186719;12,275;25,99396543
57;16;17;5,00 X 2,40;1;3,216974675;5,920563883;10,01109855;11,4591559;1,169601836;10,06842246;6,687934746;10,11961713;13,36975579;14,7;0,623021097;11,21246574;14,23457333;44,7096537
58;16;17;5,00 X 2,40;1;3,216974675;5,411268065;9,939110866;12,89155039;2,190725085;10,04713393;7,293938413;7,691217782;13,12567768;15,5;1,819043035;11,86500101;14,5;48,64030069
59;16;17;5,00 X 2,40;1;3,216974675;6,207042781;11,02112349;13,36901522;1,678986873;11,09590422;8,638310668;8,957773843;14,09633401;16,7;1,616657044;12,80401517;15,50415514;61,15978747
60;16;17;5,00 X 2,40;1;3,216974675;6,111549815;10,91405022;13,81464906;2,226798376;11,01401366;8,130173498;8,813853224;13,86511069;15,6;1,847276145;12,89950814;15,1625;56,47504921
90;24;17;5,00 X 3,00;1;2,32991102;6,111549815;10,76311828;13,49633917;2,087934842;10,85754353;5,555258725;9,755786461;11,83766998;13,1;0,478512338;12,35838133;12,32586381;31,24919952
91;24;17;5,00 X 3,00;1;2,32991102;6,143380803;10,71282081;13,08253632;2,321259882;10,81833633;5,76033093;8,646459873;11,78683003;13,2;0,792158905;12,39021232;12,62825514;32,58095208
92;24;17;5,00 X 3,00;1;2,32991102;7,034648485;10,09307597;13,4326772;2,048362224;10,19195127;5,221370753;9,488867653;11,39201413;12,9;0,600982175;11,99630384;12,1625;28,59404572
296;88;17;5,00 X 2,40;2;3,26899384;8,339719018;11,850342;14,00563499;1,34751193;11,9055725;8,204033904;10,62213915;15,35184309;17,3;2,425589062;13,46450819;16,96;63,60645064
297;88;17;5,00 X 2,40;2;3,26899384;4,456338407;10,37320101;12,09577567;2,089494146;10,47111267;7,641025172;3,604478371;13,33667887;15,1;4,802864134;11,82202917;14,76;52,06380852
298;88;17;5,00 X 2,40;2;3,26899384;5,411268065;11,19130978;13,68732511;2,496350087;11,29959637;8,612441426;5,429040454;14,54665227;16,5;3,744608784;12,87881799;16,08;63,49459521
322;95;17;5,00 X 2,40;2;3,216974675;6,366197724;10,96729134;12,73239545;1,847762418;11,04921931;7,833785057;8,163633675;13,75938886;15,3;2,193611575;12,52867712;14,84;54,02612758
323;95;17;5,00 X 2,40;2;3,216974675;5,506761031;9,820268078;12,35042358;2,356990529;9,936509448;6,21615006;8,267358521;12,85455412;15,14342909;2,068409185;11,4718883;14,18109819;40,03881386
324;95;17;5,00 X 2,40;2;3,216974675;5,729577951;11,41777562;15,53352245;4,148567286;11,59355222;8,823614431;10,87384992;14,77797214;17,32694288;1,274300535;13,88467724;16,22538858;63,83467016
325;95;17;5,00 X 2,40;2;3,216974675;5,729577951;10,12941635;11,77746579;2,726240645;10,25978364;6,50729001;10,09683138;13,59121368;15,5;1,273394758;11,68197282;14,92;43,54865855
336;99;18;5,00 X 3,00;2;3,310061602;5,729577951;11,31790589;13,36901522;2,263903368;11,41438348;7,058477641;8,726883998;14,7753188;16,2;1,991883964;12,70693066;15,89988408;53,19937214
337;99;18;5,00 X 3,00;2;3,310061602;10,02676141;13,2016078;14,41943784;0,997358391;13,23793291;7,984865734;13,995483;16,21774384;17;0,459395921;14,12022655;16,76;63,79269781
338;99;18;5,00 X 3,00;2;3,310061602;6,207042781;13,14927872;15,27887454;2,689966299;13,24789508;8,706798197;9,498984363;16,47098626;19,9;3,1792818;14,57222659;18,46;72,09387589
339;99;18;5,00 X 3,00;2;3,310061602;11,77746579;13,96941352;15,59718442;0,897975211;14,00041159;9,8225906;15,36894398;16,43184678;16,98803904;0,137631606;15,17064918;16,42;77,49156856
50;14;19;5,00 X 3,00;1;2,245037645;7,098310462;10,79588693;13,1461983;1,742769241;10,87443858;5,324891494;10,24589542;12,22204052;13,7;0,460919908;12,34246584;12,9625;31,10571254
51;14;19;5,00 X 3,00;1;2,245037645;6,716338598;10,13345417;11,77746579;1,141111953;10,18856583;5,870140414;9,945356622;11,92772959;12,9;0,334037729;11,25225448;12,5;33,61362903
52;14;19;5,00 X 3,00;1;2,245037645;3,628732702;8,921165077;11,77746579;3,759869988;9,126028261;5,23291267;8,875493454;11,47587914;12,9;0,814825228;11,47905027;12,65216812;29,57098525
77;21;20;5,00 X 3,00;1;2,220396988;9,517465597;11,01289792;12,28676161;0,427960018;11,03193045;6,499827397;10,42277375;12,45041391;14,7;1,493407452;11,86897988;14,0875;38,83452367
78;21;20;5,00 X 3,00;1;2,220396988;7,002817496;9,724054954;11,71380381;0,879239802;9,768277461;5,096062761;7,232240782;10,54150144;12,3;0,969402734;11,00158544;11,6125;25,60266757
79;21;20;5,00 X 3,00;1;2,220396988;5,252113122;9,349216086;12,09577567;1,86300971;9,446564619;5,233165196;7,856181824;10,33542218;12,5;1,262466331;11,22042349;11,6125;25,70226823
80;21;20;5,00 X 3,00;1;2,220396988;5,283944111;10,69460004;12,8597194;2,766048064;10,82068967;6,375905114;4,611774542;11,46391668;13,9;3,444953219;12,59711375;12,9875;35,70582877
81;21;20;5,00 X 3,00;1;2,220396988;4,297183463;9,188545381;11,4591559;2,833917955;9,337591746;3,560926331;8,785060308;10,25259911;11,84550818;0,549927596;10,85038825;10,68068852;16,93387839
82;21;20;5,00 X 3,00;1;2,220396988;5,252113122;9,461598964;12,66873347;3,645643023;9,648476413;4,776856302;6,536120247;10,59545509;14,1;3,356142473;12,02813482;12,525;24,42636841
93;25;21;5,00 X 3,00;1;2,318959617;4,870141259;10,30706415;13,87831104;3,87032303;10,49038266;7,72122275;9,028036076;12,35571916;13,6;0,652739209;13,0109166;13,325;46,17443027
94;25;21;5,00 X 3,00;1;2,318959617;2,164507226;10,13736061;12,35042358;3,508485519;10,30607102;6,562463355;8,592765148;12,1535402;13,6;0,614172579;11,90081087;12,775;38,33784035
95;25;21;5,00 X 3,00;1;2,318959617;3,437746771;9,128181209;11,96845172;2,988296129;9,288250962;6,685412671;9,514695654;11,71230646;12,8;0,444830039;11,62228972;12,425;38,71066541
